Feature	Gain	Cover	Frequency
cliente_antiguedad	0.000601991421544166	0.00332808516575992	0.00418932527693857
mprestamos_personales_rank_lag2	0.000599027567942458	0.00182975046516912	0.00100704934541793
mttarjeta_visa_debitos_automaticos_rank_lag2	0.000593607474245125	0.00204175865343407	0.00322255790533736
mcuenta_corriente_rank_lag2	0.000591350073499104	0.00341115434057241	0.0033031218529708
mttarjeta_visa_debitos_automaticos_rank_delta2	0.000589802526874478	0.00307555340486314	0.00201409869083585
ctarjeta_visa_transacciones_delta1	0.000579788960509283	0.00199232017142876	0.00124874118831823
cmobile_app_trx_avg3	0.000577690977409458	0.00166453355767262	0.00370594159113797
mcuentas_saldo_rank_lag2	0.000576300793254946	0.00244747282085751	0.00370594159113797
mrentabilidad_rank_delta2	0.0005716826535759	0.00298416877669603	0.00414904330312185
mrentabilidad_annual_rank_delta2	0.00056008848703848	0.0015936667920227	0.00398791540785499
vm_Finiciomora_delta1	0.000557238891601051	0.00213710025318062	0.000604229607250755
chomebanking_transacciones	0.000557172394718243	0.00269017925125339	0.00346424974823766
mtransferencias_recibidas_rank_lag1	0.000554947129511688	0.00323843407623134	0.00382678751258812
cproductos_delta1	0.000554040829117734	0.00314473806321285	0.00128902316213494
Visa_Fvencimiento_lag2	0.000552824177327135	0.00157889022276761	0.0037865055387714
mactivos_margen_rank_delta1	0.000551633553051687	0.00185197939212659	0.00410876132930514
mactivos_margen_rank_lag1	0.000545692133071583	0.00215425541378379	0.00382678751258812
mplazo_fijo_dolares_rank	0.000542396914669044	0.00665620188183662	0.00181268882175227
Visa_mlimitecompra_rank_delta2	0.000531936515951443	0.002037515568023	0.004269889224572
mcaja_ahorro_rank_lag1	0.000527519870505419	0.0011165698167817	0.00249748237663646
vm_mlimitecompra_rank_delta2	0.000524501498153703	0.00157967703580462	0.00390735146022155
chomebanking_transacciones_lag2	0.000517293084681474	0.00189967677206126	0.00318227593152064
mcomisiones_otras_rank_lag1	0.000516768834728467	0.00138768773963597	0.00374622356495468
ccomisiones_mantenimiento_avg3	0.000511898269514015	0.00670149192938121	0.00294058408862034
mrentabilidad_rank_lag1	0.00050837018161488	0.00190825845822599	0.00394763343403827
mrentabilidad_rank_delta1	0.000505392333207303	0.00138705694939839	0.00314199395770393
vm_Fvencimiento_tend3	0.00049040133985453	0.000291188678485017	0.000604229607250755
mcuenta_corriente_rank_lag1	0.000487137407908841	0.00220522884031036	0.00253776435045317
ccallcenter_transacciones_delta2	0.000485656653412631	0.00178560271197049	0.00100704934541793
mpasivos_margen_rank_delta1	0.000482702910822681	0.00198602026468117	0.00362537764350453
ctarjeta_visa_avg3	0.000481933442618252	4.35830889674499e-05	8.0563947633434e-05
Master_Fvencimiento	0.00047952938658722	0.00308183256619696	0.00322255790533736
mpasivos_margen_rank_delta2	0.00047624848762819	0.00212042245319231	0.00394763343403827
mcomisiones_otras_rank	0.000468809323863931	0.00373083619658257	0.00314199395770393
Visa_mlimitecompra_rank_delta1	0.000463998327525581	0.00134987619765905	0.00358509566968782
mcomisiones_rank	0.000460822605742313	0.00165977529448615	0.00286002014098691
vm_Fvencimiento	0.000458021936385652	0.00134910062172116	0.00338368580060423
mrentabilidad_rank_tend3	0.000457971640683105	0.00133265988130485	0.00306143001007049
Visa_mfinanciacion_limite_rank_delta1	0.00045667586318323	0.00168554693304174	0.00386706948640483
ctransferencias_emitidas_avg3	0.000453968933176423	0.0024851121326805	0.00245720040281974
Master_mfinanciacion_limite_rank_delta1	0.000449070515585226	0.00113292498236619	0.00342396777442095
mtransferencias_recibidas_rank_lag2	0.00044826483855387	0.00184242418420088	0.00338368580060423
ccallcenter_transacciones_avg3	0.00044226792445632	0.00318602511029119	0.00290030211480363
mcomisiones_mantenimiento_rank_delta2	0.000442240683790488	0.000966682905672341	0.00104733131923464
chomebanking_transacciones_lag1	0.000440010893788777	0.00234504406913024	0.00334340382678751
mcuenta_corriente_rank_delta1	0.000434386732106387	0.00305145674237178	0.0033031218529708
mcuenta_debitos_automaticos_rank_delta2	0.000434230518047479	0.0052422303512425	0.00225579053373615
azar_sampling	0.000431202261485114	0.0019384155908143	0.00342396777442095
Master_Fvencimiento_avg3	0.000424750665613589	0.00206642689529453	0.00273917421953676
mpasivos_margen_rank_lag1	0.000423075693650141	0.00121323890691175	0.00298086606243706
vm_status04	0.000420937100023323	8.70194473520571e-05	0.000120845921450151
mpayroll_rank_delta1	0.000413861731659694	0.0060210497049106	0.00225579053373615
Visa_fultimo_cierre_avg3	0.000411563398446519	0.00370862801503887	0.00298086606243706
mcomisiones_otras_rank_delta2	0.000408861216446983	0.00223480358862656	0.0023766364551863
vmr_mpagominimo_avg3	0.000408484508930164	0.00130942091201423	0.00197381671701913
mcomisiones_rank_lag1	0.000408288149557143	0.00111671525077618	0.00253776435045317
mcaja_ahorro_rank_delta1	0.000408036041148819	0.00307430543856577	0.00366565961732125
ccheques_depositados_avg3	0.000406722288622951	0.00403639755704825	0.00145015105740181
vmr_mpagominimo	0.000405589747619313	0.00143427610432595	0.0016515609264854
cliente_antiguedad_lag1	0.000398817475334461	0.00198267895647511	0.00294058408862034
Master_fechaalta_tend3	0.000396419473641619	0.000215810865829435	0.000322255790533736
ccomisiones_mantenimiento_lag2	0.000394260145774414	0.000770129618473295	0.0014098690835851
thomebanking	0.00039389055169561	0.000779233829747473	0.00153071500503525
cliente_antiguedad_lag2	0.000393820340403986	0.00141365473083794	0.00298086606243706
vm_mpagospesos_rank_delta2	0.000389423010325566	0.0020069348832368	0.0018932527693857
Master_mfinanciacion_limite_rank_delta2	0.000388965341056673	0.00114994961974104	0.00342396777442095
vm_fechaalta_lag2	0.000385282020441048	0.00135564407098255	0.00225579053373615
cliente_antiguedad_avg3	0.000383834730152935	0.00235393347893263	0.00261832829808661
Master_Fvencimiento_lag2	0.000382456262029914	0.00122113901979477	0.00257804632426989
vm_mfinanciacion_limite_rank_delta2	0.000381154024751454	0.00193200396136961	0.00314199395770393
vm_cconsumos_lag1	0.000380021587395691	0.00274065478784937	0.00205438066465257
Master_fechaalta	0.000375656720887994	0.00131661135886771	0.00290030211480363
Visa_mfinanciacion_limite_rank_delta2	0.00037460919625067	0.00101476234697736	0.00298086606243706
Visa_mpagominimo_rank_lag1	0.000371661126282888	0.000951055774452494	0.00209466263846929
mcaja_ahorro_rank_lag2	0.000357834382756878	0.00145441882061072	0.0023766364551863
mcuenta_corriente_rank_tend3	0.000356244059387206	0.000769671922781895	0.00169184290030212
Master_mfinanciacion_limite_rank	0.000355879354400898	0.0012389511185008	0.00257804632426989
cmobile_app_trx	0.000352853063358064	0.00128289444293453	0.00225579053373615
cliente_edad_lag1	0.000352647418216213	0.00172934114981396	0.00229607250755287
Visa_fultimo_cierre	0.000348411424317955	0.000887643527485554	0.00185297079556898
Visa_mfinanciacion_limite_rank_lag1	0.000342781252086957	0.000937970604714208	0.0023766364551863
mcomisiones_rank_delta2	0.000340784536513753	0.00165731177660043	0.00205438066465257
mpayroll_sobre_edad_rank_delta2	0.000340191566449374	0.00324505294371572	0.00128902316213494
mttarjeta_visa_debitos_automaticos_rank_lag1	0.000337896763286079	0.0014192482130269	0.00249748237663646
ctrx_quarter_tend3	0.000336633201412227	0.000670301390801886	0.00128902316213494
ccomisiones_otras_lag1	0.000333416417627275	0.000920162395773253	0.00161127895266868
Master_mlimitecompra_rank_delta2	0.000332673800709249	0.000916970195228697	0.00281973816717019
vm_fechaalta	0.000332193827609893	0.00101624434747388	0.0018932527693857
Visa_mfinanciacion_limite_rank_lag2	0.00032994116466137	0.000915871552690887	0.00229607250755287
cprestamos_personales_avg3	0.000328413983647846	0.00177934840191359	0.00120845921450151
vm_mpagominimo_rank_lag2	0.000327308791787179	0.00277511940307067	0.00201409869083585
Master_fechaalta_lag2	0.000327016798952937	0.00135083524085	0.00306143001007049
mcaja_ahorro_rank_tend3	0.00032239612736787	0.00238709394236092	0.00217522658610272
ccaja_ahorro_avg3	0.000315958654447187	0.00131979016133253	0.00104733131923464
vm_status02_avg3	0.000314659907648648	0.000456129628758698	0.000201409869083585
mcuentas_saldo_rank_lag1	0.000313196732423251	0.00208178152686053	0.00205438066465257
mtransferencias_emitidas_rank	0.000310921191038007	0.00334592406062542	0.00241691842900302
Master_Fvencimiento_lag1	0.000310075932072233	0.00108013654823241	0.00225579053373615
Visa_mpagospesos_rank_delta2	0.000306943477633874	0.00175800612529692	0.00245720040281974
vm_mfinanciacion_limite_rank_delta1	0.000306865954667775	0.00150661471386356	0.00269889224572004
Visa_mfinanciacion_limite_rank	0.000306519539368079	0.000765274111159754	0.00193353474320242
mprestamos_prendarios_rank_lag2	0.000306193496164085	0.00713917175405836	0.00177240684793555
Visa_mconsumospesos_rank	0.000304533516419732	0.0010280646952661	0.00197381671701913
Visa_Fvencimiento_lag1	0.000304046031466277	0.000777711851109827	0.00225579053373615
mcaja_ahorro_dolares_rank	0.000301409120112133	0.00273983664059363	0.00225579053373615
mcaja_ahorro_rank_delta2	0.000300263934860475	0.00145472157399299	0.00205438066465257
Visa_mconsumosdolares_rank_lag2	0.00029970689226778	0.00191285940202468	0.0018932527693857
ccomisiones_otras_avg3	0.000299098827090483	0.00156374542241802	0.00197381671701913
vmr_mpagospesos_avg3	0.000298229894838057	0.00116442084243714	0.00177240684793555
vm_Fvencimiento_lag2	0.000298120988970567	0.000685505618118016	0.00225579053373615
mcaja_ahorro_dolares_rank_delta2	0.00029762393081961	0.00238299283337536	0.00201409869083585
Master_mlimitecompra_rank_delta1	0.000293939876045284	0.000990673680114226	0.00269889224572004
ccomisiones_otras_lag2	0.000291383295554193	0.000435764547570033	0.00153071500503525
Visa_mlimitecompra_rank	0.000291372767452918	0.00109820969339511	0.00205438066465257
Visa_status_avg3	0.000288607095699357	0.000137162192935402	0.000161127895266868
Master_mlimitecompra_rank	0.000287659168467206	0.000968553018284891	0.00201409869083585
tcallcenter_avg3	0.000284460681631618	0.00102048419141405	0.00145015105740181
Visa_mpagominimo_rank_lag2	0.00028354059324424	0.00149586232268461	0.00229607250755287
vmr_msaldopesos2	0.000280935645432603	0.00110577247720623	0.00193353474320242
mtransferencias_emitidas_rank_lag1	0.000280538898060307	0.00279531787265496	0.002134944612286
Visa_cconsumos_lag1	0.000279686080281503	0.00112695570565063	0.00157099697885196
vm_Fvencimiento_avg3	0.000278476875156239	0.000632289742021258	0.00193353474320242
vm_fechaalta_avg3	0.000278310220908715	0.0011549726030512	0.0016515609264854
Visa_msaldototal_rank	0.000278073657783554	0.000584386852831383	0.0014098690835851
mcaja_ahorro_dolares_rank_lag2	0.000275881920872058	0.00169964560268214	0.00181268882175227
thomebanking_avg3	0.000273892468617893	0.000836795870029995	0.00153071500503525
mcomisiones_otras_rank_delta1	0.000273045394546377	0.00127802596973738	0.00217522658610272
Visa_msaldopesos_rank_delta2	0.000269508163526988	0.000622117358035753	0.00161127895266868
ctarjeta_visa	0.000269270061439331	0.000141393825149286	4.0281973816717e-05
Visa_fechaalta_lag1	0.000264522314848215	0.000694905667636541	0.00149043303121853
cmobile_app_trx_lag1	0.00026396112624861	0.00229712475648779	0.0018932527693857
Master_fultimo_cierre	0.000262490924532212	0.000640574725549402	0.00145015105740181
vm_fechaalta_lag1	0.000262432166638803	0.00138874489134623	0.00169184290030212
vmr_mpagospesos_lag1	0.000262368843808822	0.00154114869656217	0.0016515609264854
ctarjeta_visa_debitos_automaticos_avg3	0.00026229301781062	0.0011289070711338	0.00185297079556898
mcomisiones_rank_tend3	0.000262138015553365	0.00128204452926395	0.00201409869083585
vm_Fvencimiento_lag1	0.000260854381431747	0.00184607386433877	0.00221550855991944
ctrx_quarter_avg3	0.000260318689354095	0.000682675381824214	0.00112789526686808
vm_status01_tend3	0.000259842841118888	0.0018223069674872	0.000563947633434038
mcomisiones_rank_delta1	0.000259749800216113	0.000988585308460923	0.00201409869083585
Visa_mconsumospesos_rank_lag1	0.000259316628953497	0.000556455962458757	0.00177240684793555
ctrx_quarter_normalizado_avg3	0.000258324740436156	0.00189057039980648	0.00128902316213494
mcomisiones_mantenimiento_rank_lag2	0.00025397606826321	0.000722522567527767	0.00145015105740181
Master_mfinanciacion_limite_rank_lag2	0.000253943795035406	0.000746520689303697	0.00197381671701913
mtransferencias_recibidas_rank_delta2	0.000252935025129245	0.000756396370652615	0.00205438066465257
Visa_mpagospesos_rank_lag1	0.000251895010888347	0.000887930073513314	0.00169184290030212
Master_fultimo_cierre_tend3	0.000250278756722024	0.000207328800870434	0.000684793554884189
vm_fultimo_cierre	0.000246135709219306	0.000585006622067897	0.0016515609264854
Visa_cconsumos_lag2	0.000243404617062219	0.00118305951622325	0.00201409869083585
Visa_msaldopesos_rank_delta1	0.000242984394000181	0.000800759573617211	0.00161127895266868
ctarjeta_visa_debitos_automaticos_tend3	0.000242907832394665	0.00200187862082537	0.00100704934541793
mcaja_ahorro_dolares_rank_delta1	0.000242104806454511	0.00220841823158014	0.0014098690835851
Visa_mpagominimo_rank_delta2	0.00023913681119507	0.000551930869079187	0.00136958710976838
ccomisiones_otras	0.000238742943921831	0.000923843410129872	0.00181268882175227
Visa_status_tend3	0.000238605576067232	0.00196853469014402	0.000684793554884189
vm_Finiciomora_tend3	0.000237897698081584	0.00194754638214987	0.000563947633434038
vm_status04_delta1	0.000236937263648022	0.00134608518938981	0.000443101711983887
ctrx_quarter_lag2	0.00023693329912379	0.000697517644889591	0.00161127895266868
mcaja_ahorro_dolares_rank_lag1	0.000236563994319864	0.00169246034218211	0.00193353474320242
ccajas_consultas_avg3	0.000234395728153149	0.00398432937774896	0.0018932527693857
vm_status01_avg3	0.000233560400194723	0.00107974951660668	0.000644511581067472
vmr_mpagado_avg3	0.000233116455870408	0.000778171275585708	0.0014098690835851
Visa_msaldototal_rank_delta2	0.000231334119677444	0.000937729871475199	0.0014098690835851
ctransferencias_recibidas_lag1	0.000231274470985171	0.000845316400443704	0.00149043303121853
ccallcenter_transacciones_tend3	0.000230789137677813	0.000454086205501907	0.000322255790533736
chomebanking_transacciones_delta1	0.000230373452279969	0.00107819123349493	0.00169184290030212
Visa_Fvencimiento	0.000227911913969124	0.000676559158427749	0.00181268882175227
Master_mfinanciacion_limite_rank_lag1	0.000226479072779479	0.000654565346159723	0.00169184290030212
Visa_delinquency_avg3	0.000225992043508179	0.000540582479450338	0.00040281973816717
Master_fechaalta_lag1	0.000223880874995052	0.000642061912399364	0.0016515609264854
Visa_Fvencimiento_avg3	0.000221165856047766	0.000929600262452304	0.0016515609264854
ccallcenter_transacciones_delta1	0.000220835590998161	0.00131614890901898	0.000523665659617321
vm_fechaalta_tend3	0.000220693157447597	0.000344175706736075	0.000563947633434038
vm_mlimitecompra_rank_delta1	0.00022043055816887	0.00100800107087134	0.00197381671701913
Visa_mconsumospesos_rank_lag2	0.000218610614886106	0.00069149239877645	0.00161127895266868
vm_mpagominimo_rank_lag1	0.000216351561345055	0.00101422210182698	0.00112789526686808
vm_status02	0.000214585573942127	0.000266257445285353	0.000120845921450151
mautoservicio_rank_avg3	0.000214504327519951	0.000673494671836742	0.0016515609264854
ctransferencias_recibidas_lag2	0.000213746245689105	0.000711553213896423	0.00149043303121853
Visa_Finiciomora_delta1	0.000213612241748916	0.000324557244345232	8.0563947633434e-05
mtransferencias_recibidas_rank_delta1	0.000212138922366189	0.000897064322417853	0.00177240684793555
mtransferencias_emitidas_rank_delta2	0.000211563259310004	0.00280305331881614	0.00120845921450151
vmr_mpagominimo_lag1	0.000211095844901816	0.000865152689679179	0.00116817724068479
Visa_fechaalta_avg3	0.000210821374070691	0.000961244149694451	0.00149043303121853
vmr_msaldopesos	0.000208561321261274	0.000578919788007613	0.00124874118831823
vm_mfinanciacion_limite_rank_lag1	0.00020756252889526	0.00142487886408221	0.00149043303121853
mcomisiones_mantenimiento_rank_lag1	0.000206857534370691	0.000890440916874213	0.00136958710976838
vm_cconsumos_lag2	0.000206086354009346	0.000837595432852555	0.00104733131923464
vm_msaldototal_rank_delta1	0.000206022033217844	0.00227441436305231	0.00153071500503525
Visa_msaldototal_rank_delta1	0.000203196173920218	0.00141552268246989	0.00132930513595166
Visa_mpagospesos_rank_delta1	0.000202340233083602	0.00183862993446074	0.00185297079556898
Master_fultimo_cierre_avg3	0.000202104951134899	0.000511461753158519	0.00149043303121853
vmr_mpagominimo_delta1	0.000202071762795611	0.000970157546381514	0.00100704934541793
Visa_mlimitecompra_rank_lag2	0.000200375968897973	0.000385958050568283	0.0014098690835851
Master_mlimitecompra_rank_lag2	0.000200172354214297	0.00068421205512995	0.00136958710976838
vm_cconsumos_avg3	0.000199078574157209	0.000941049785973305	0.00112789526686808
vm_cconsumos_delta2	0.000198838728638333	0.00209385578987342	0.00100704934541793
vmr_msaldopesos2_delta1	0.000198441496005545	0.00276942694797016	0.00181268882175227
vmr_mpagosdolares_avg3	0.000198287346041362	0.00278073989751715	0.00173212487411883
mttarjeta_visa_debitos_automaticos_rank	0.000196693758664542	0.00110229783649706	0.00153071500503525
Master_mlimitecompra_rank_lag1	0.000196005267239493	0.000597869210804227	0.0014098690835851
Master_mpagominimo_rank	0.000195705573302642	0.000726149125173227	0.00104733131923464
Visa_mconsumosdolares_rank	0.000194917316301149	0.00109055593230067	0.00128902316213494
ctarjeta_master_transacciones	0.000193610051979576	0.00086505436506181	0.000362537764350453
Visa_cconsumos_tend3	0.000193264532254189	0.000465713145530292	0.00128902316213494
tcallcenter_delta2	0.00019044022144679	0.000347830573227415	0.000241691842900302
vmr_msaldopesos2_avg3	0.000189486617540136	0.000711763045112829	0.0014098690835851
vmr_msaldopesos2_lag1	0.000189100840732113	0.00113067799473674	0.00145015105740181
vmr_mpagominimo_tend3	0.000187956062671694	0.000527489097985766	0.000765357502517623
Master_fechaalta_avg3	0.000186867658975141	0.000514921050905422	0.0014098690835851
vmr_Master_mlimitecompra_avg3	0.000185920265373433	0.000904851416015408	0.0014098690835851
ctarjeta_debito_transacciones_delta1	0.000185225316301308	0.00421530276396892	0.00181268882175227
Visa_mlimitecompra_rank_lag1	0.000184389994716318	0.000500760577219822	0.00128902316213494
cmobile_app_trx_lag2	0.000184336379586038	0.000550104840470908	0.0014098690835851
mtransferencias_emitidas_rank_delta1	0.000184137721663982	0.00355227933973487	0.0014098690835851
mautoservicio_rank_delta2	0.000183914296932738	0.000818083506805367	0.00116817724068479
mcaja_ahorro_dolares_rank_avg3	0.000183252739524556	0.000673055560578515	0.00128902316213494
ctarjeta_visa_debitos_automaticos_lag2	0.000182489103384733	0.00135576162832727	0.00136958710976838
ccajas_extracciones_avg3	0.000179867272525364	0.00263990187657857	0.0014098690835851
Master_msaldopesos_rank	0.000179535315365522	0.000715987762188789	0.000644511581067472
